ref	start	stop	domain	dScore	rDomain	dMatch	phylum	pScore	rPhylum	pMatch	class	cScore	rClass	cMatch	order	oScore	rOrder	oMatch	family	fScore	rFamily	fMatch	genus	gScore	rGenus	gMatch
577150	822	896	Bacteria	1.0	Bacteria	1	Actinobacteria	0.73	Actinobacteria	1	Actinobacteria	0.73	Acidimicrobiia	0	Actinomycetales	0.7	Acidimicrobiales	0	Actinomycetaceae	0.12	Acidimicrobiales	0	Arcanobacterium	0.12	ZA3409c	0
438069	1048	1122	Bacteria	1.0	Bacteria	1	Firmicutes	0.86	Firmicutes	1	Bacilli	0.85	Bacilli	1	Bacillales	0.74	Bacillales	1	Staphylococcaceae	0.74	Bacillales	0	Staphylococcus	0.72	Staphylococcaceae	0
4409844	1190	1264	Bacteria	1.0	Bacteria	1	Firmicutes	0.85	Firmicutes	1	Clostridia	0.85	Clostridia	1	Clostridiales	0.85	Clostridiales	1	Clostridiaceae 1	0.81	Clostridiales	0	Clostridium sensu stricto	0.81	Clostridiaceae	0
1033363	144	218	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Carnobacteriaceae	1.0	Lactobacillales	0	Granulicatella	1.0	Carnobacteriaceae	0
4310163	269	343	Bacteria	1.0	Bacteria	1	Actinobacteria	0.97	Actinobacteria	1	Actinobacteria	0.97	Actinobacteria	1	Actinomycetales	0.97	Actinomycetales	1	Pseudonocardiaceae	0.01	Actinomycetales	0	Amycolatopsis	0.01	Nocardiaceae	0
650121	1292	1366	Bacteria	1.0	Bacteria	1	Firmicutes	0.57	Firmicutes	1	Bacilli	0.52	Bacilli	1	Bacillales	0.52	Bacillales	1	Staphylococcaceae	0.48	Bacillales	0	Staphylococcus	0.45	Staphylococcaceae	0
3132616	158	232	Bacteria	0.94	Bacteria	1	Firmicutes	0.25	Bacteroidetes	0	Clostridia	0.2	Bacteroidia	0	Clostridiales	0.2	Bacteroidales	0	Lachnospiraceae	0.07	Bacteroidales	0	Shuttleworthia	0.04	NA	NA	322339	746	820	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.98	Bacteroidetes	1	Bacteroidia	0.93	Bacteroidia	1	Bacteroidales	0.93	Bacteroidales	1	Bacteroidaceae	0.93	Bacteroidales	0	Bacteroides	0.93	Bacteroidaceae	0
562247	917	991	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinobacteria	0.99	Actinobacteria	1	Bifidobacteriales	0.87	Bifidobacteriales	1	Bifidobacteriaceae	0.87	Bifidobacteriales	0	Bifidobacterium	0.87	Bifidobacteriaceae	0
4316164	708	782	Bacteria	0.99	Bacteria	1	Proteobacteria	0.62	Proteobacteria	1	Alphaproteobacteria	0.31	Alphaproteobacteria	1	Rhodospirillales	0.28	Rickettsiales	0	Rhodospirillaceae	0.2	Rickettsiales	0	Pelagibius	0.1	Pelagibacteraceae	0
910142	473	547	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.99	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
1131498	686	760	Bacteria	1.0	Bacteria	1	Proteobacteria	0.92	Proteobacteria	1	Deltaproteobacteria	0.54	Deltaproteobacteria	1	Myxococcales	0.49	Myxococcales	1	Polyangiaceae	0.46	Myxococcales	0	Byssovorax	0.44	NA	NA	1137803	253	327	Bacteria	1.0	Bacteria	1	Proteobacteria	0.89	Proteobacteria	1	Alphaproteobacteria	0.82	Alphaproteobacteria	1	Sphingomonadales	0.64	Sphingomonadales	1	Sphingomonadaceae	0.64	Sphingomonadales	0	Sphingomonas	0.63	Sphingomonadaceae	0
867053	1265	1339	Bacteria	1.0	Bacteria	1	Actinobacteria	0.83	Actinobacteria	1	Actinobacteria	0.83	Actinobacteria	1	Actinomycetales	0.83	Actinomycetales	1	Corynebacteriaceae	0.19	Actinomycetales	0	Corynebacterium	0.19	Corynebacteriaceae	0
4354521	124	198	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Clostridia	1.0	Clostridia	1	Clostridiales	1.0	Clostridiales	1	Clostridiaceae 1	0.97	Clostridiales	0	Clostridium sensu stricto	0.96	Clostridiaceae	0
165951	718	792	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.96	Bacteroidetes	1	Bacteroidia	0.96	Bacteroidia	1	Bacteroidales	0.96	Bacteroidales	1	Bacteroidaceae	0.96	Bacteroidales	0	Bacteroides	0.96	Bacteroidaceae	0
3170387	565	639	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.99	Bacteroidetes	1	Bacteroidia	0.99	Bacteroidia	1	Bacteroidales	0.99	Bacteroidales	1	Bacteroidaceae	0.99	Bacteroidales	0	Bacteroides	0.99	Bacteroidaceae	0
775155	304	378	Bacteria	1.0	Bacteria	1	Actinobacteria	0.75	Actinobacteria	1	Actinobacteria	0.75	Actinobacteria	1	Actinomycetales	0.75	Actinomycetales	1	Micrococcaceae	0.1	Actinomycetales	0	Citricoccus	0.07	Micrococcaceae	0
4442157	1020	1094	Bacteria	1.0	Bacteria	1	Proteobacteria	0.81	Proteobacteria	1	Alphaproteobacteria	0.58	Deltaproteobacteria	0	Rhizobiales	0.56	NA	NA	Phyllobacteriaceae	0.51	NA	NA	Mesorhizobium	0.51	NA	NA	4339145	622	696	Bacteria	0.99	Bacteria	1	Actinobacteria	0.71	Actinobacteria	1	Actinobacteria	0.71	Coriobacteriia	0	Coriobacteriales	0.64	Coriobacteriales	1	Coriobacteriaceae	0.64	Coriobacteriales	0	Collinsella	0.36	Coriobacteriaceae	0
796353	487	561	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Gammaproteobacteria	0.95	Gammaproteobacteria	1	Thiotrichales	0.82	Thiotrichales	1	Piscirickettsiaceae	0.82	Thiotrichales	0	Thiomicrospira	0.79	Piscirickettsiaceae	0
125832	287	361	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.97	Proteobacteria	0	Bacteroidia	0.97	Alphaproteobacteria	0	Bacteroidales	0.97	Sphingomonadales	0	Bacteroidaceae	0.65	Sphingomonadales	0	Bacteroides	0.65	Sphingomonadaceae	0
133702	544	618	Bacteria	0.94	Bacteria	1	Aquificae	0.18	Acidobacteria	0	Aquificae	0.18	NA	NA	Aquificales	0.18	NA	NA	Desulfurobacteriaceae	0.15	NA	NA	Balnearium	0.06	NA	NA	696655	786	860	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	1.0	Staphylococcaceae	0
995372	313	387	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.99	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
773619	43	117	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Propionibacteriaceae	0.79	Actinomycetales	0	Propionibacterium	0.73	Propionibacteriaceae	0
491445	561	635	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
869091	685	759	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.97	Bacilli	1	Bacillales	0.94	Bacillales	1	Staphylococcaceae	0.85	Bacillales	0	Staphylococcus	0.85	Staphylococcaceae	0
4315395	927	1001	Bacteria	1.0	Bacteria	1	Actinobacteria	0.55	Firmicutes	0	Actinobacteria	0.55	Clostridia	0	Actinomycetales	0.54	Clostridiales	0	Microbacteriaceae	0.52	Clostridiales	0	Leucobacter	0.48	NA	NA	1075553	625	699	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	0.99	Lactobacillales	1	Streptococcaceae	0.97	Lactobacillales	0	Streptococcus	0.97	Streptococcaceae	0
819801	727	801	Bacteria	1.0	Bacteria	1	Proteobacteria	0.97	Proteobacteria	1	Gammaproteobacteria	0.96	Gammaproteobacteria	1	Pseudomonadales	0.81	Pseudomonadales	1	Moraxellaceae	0.81	Pseudomonadales	0	Moraxella	0.62	Moraxellaceae	0
2794876	416	490	Bacteria	0.97	Bacteria	1	Gemmatimonadetes	0.26	KSB3	0	Gemmatimonadetes	0.26	MAT-CR-H3-D11	0	Gemmatimonadales	0.26	NA	NA	Gemmatimonadaceae	0.26	NA	NA	Gemmatimonas	0.26	NA	NA	141263	1107	1181	Archaea	0.95	Bacteria	0	Crenarchaeota	0.91	Bacteroidetes	0	Thermoprotei	0.91	[Saprospirae]	0	Desulfurococcales	0.8	[Saprospirales]	0	Desulfurococcaceae	0.69	[Saprospirales]	0	Aeropyrum	0.57	Saprospiraceae	0
897610	594	668	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Corynebacteriaceae	0.71	Actinomycetales	0	Corynebacterium	0.7	Corynebacteriaceae	0
1062943	744	818	Bacteria	1.0	Bacteria	1	Actinobacteria	0.25	Actinobacteria	1	Actinobacteria	0.25	Thermoleophilia	0	Euzebyales	0.02	Gaiellales	0	Euzebyaceae	0.02	Gaiellales	0	Euzebya	0.02	Gaiellaceae	0
4002666	837	911	Bacteria	1.0	Bacteria	1	Chloroflexi	0.85	Chloroflexi	1	Anaerolineae	0.71	Anaerolineae	1	Anaerolineales	0.71	OPB11	0	Anaerolineaceae	0.71	OPB11	0	Anaerolinea	0.71	NA	NA	684301	237	311	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Clostridia	0	Bacillales	1.0	Clostridiales	0	Staphylococcaceae	0.98	Clostridiales	0	Staphylococcus	0.98	Clostridiaceae	0
1029325	716	790	Bacteria	1.0	Bacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinobacteria	0.98	Actinobacteria	1	Actinomycetales	0.98	Actinomycetales	1	Propionibacteriaceae	0.83	Actinomycetales	0	Propionibacterium	0.83	Propionibacteriaceae	0
300982	1349	1423	Bacteria	1.0	Bacteria	1	Proteobacteria	0.99	Proteobacteria	1	Gammaproteobacteria	0.96	Gammaproteobacteria	1	Alteromonadales	0.57	Vibrionales	0	Pseudoalteromonadaceae	0.38	Vibrionales	0	Pseudoalteromonas	0.38	Pseudoalteromonadaceae	0
3013917	612	686	Bacteria	1.0	Bacteria	1	Proteobacteria	0.82	Proteobacteria	1	Deltaproteobacteria	0.63	Deltaproteobacteria	1	Desulfobacterales	0.5	Desulfarculales	0	Desulfobacteraceae	0.35	Desulfarculales	0	Desulfobacterium	0.26	Desulfarculaceae	0
210165	675	749	Bacteria	1.0	Bacteria	1	Firmicutes	0.92	Firmicutes	1	Clostridia	0.82	Clostridia	1	Clostridiales	0.82	Clostridiales	1	Lachnospiraceae	0.73	Clostridiales	0	Pseudobutyrivibrio	0.17	Lachnospiraceae	0
896944	56	130	Bacteria	1.0	Bacteria	1	Firmicutes	0.86	Firmicutes	1	Bacilli	0.83	Clostridia	0	Lactobacillales	0.82	Clostridiales	0	Streptococcaceae	0.82	Clostridiales	0	Streptococcus	0.82	Lachnospiraceae	0
277907	85	159	Bacteria	1.0	Bacteria	1	Cyanobacteria/Chloroplast	0.86	Cyanobacteria	0	Cyanobacteria	0.86	Nostocophycideae	0	Family I	0.59	Nostocales	0	Family I	0.59	Nostocales	0	GpI	0.59	Nostocaceae	0
4399020	849	923	Bacteria	1.0	Bacteria	1	Firmicutes	0.81	Firmicutes	1	Bacilli	0.77	Bacilli	1	Lactobacillales	0.62	Lactobacillales	1	Lactobacillaceae	0.57	Lactobacillales	0	Lactobacillus	0.57	Lactobacillaceae	0
1031530	1137	1211	Bacteria	1.0	Bacteria	1	Firmicutes	0.88	Firmicutes	1	Bacilli	0.78	Bacilli	1	Lactobacillales	0.68	Lactobacillales	1	Streptococcaceae	0.68	Lactobacillales	0	Lactococcus	0.21	Streptococcaceae	0
2227329	446	520	Bacteria	1.0	Bacteria	1	Proteobacteria	0.8	Proteobacteria	1	Betaproteobacteria	0.77	Betaproteobacteria	1	Burkholderiales	0.77	Burkholderiales	1	Alcaligenaceae	0.62	Burkholderiales	0	Bordetella	0.5	Alcaligenaceae	0
606645	978	1052	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.99	Bacilli	1	Bacillales	0.98	Bacillales	1	Staphylococcaceae	0.63	Bacillales	0	Staphylococcus	0.57	Staphylococcaceae	0
2517372	978	1052	Bacteria	1.0	Bacteria	1	Proteobacteria	0.83	Proteobacteria	1	Gammaproteobacteria	0.6	Gammaproteobacteria	1	Chromatiales	0.34	Chromatiales	1	Chromatiaceae	0.34	Chromatiales	0	Thiorhodococcus	0.06	NA	NA	972783	116	190	Bacteria	0.98	Bacteria	1	Firmicutes	0.82	Firmicutes	1	Bacilli	0.81	Bacilli	1	Bacillales	0.81	Bacillales	1	Staphylococcaceae	0.38	Bacillales	0	Staphylococcus	0.32	Staphylococcaceae	0
4422419	474	548	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	0.95	Lactobacillales	0	Streptococcus	0.93	Streptococcaceae	0
1058725	425	499	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.97	Bacteroidetes	1	Flavobacteria	0.96	Flavobacteriia	0	Flavobacteriales	0.96	Flavobacteriales	1	Flavobacteriaceae	0.96	Flavobacteriales	0	Chryseobacterium	0.56	[Weeksellaceae]	0
4317410	329	403	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Alphaproteobacteria	0.99	Alphaproteobacteria	1	Sphingomonadales	0.99	Sphingomonadales	1	Sphingomonadaceae	0.96	Sphingomonadales	0	Sphingopyxis	0.45	Sphingomonadaceae	0
352668	163	237	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Bacteroidetes	0	Alphaproteobacteria	0.94	Bacteroidia	0	Sphingomonadales	0.79	Bacteroidales	0	Sphingomonadaceae	0.73	Bacteroidales	0	Sphingomonas	0.6	Bacteroidaceae	0
4325170	144	218	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Negativicutes	0.99	Clostridia	0	Selenomonadales	0.99	Clostridiales	0	Veillonellaceae	0.99	Clostridiales	0	Veillonella	0.99	Veillonellaceae	0
250300	183	257	Bacteria	0.95	Bacteria	1	Firmicutes	0.27	Proteobacteria	0	Negativicutes	0.23	Deltaproteobacteria	0	Selenomonadales	0.23	Desulfobacterales	0	Acidaminococcaceae	0.17	Desulfobacterales	0	Phascolarctobacterium	0.17	Desulfobacteraceae	0
909749	936	1010	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	0.99	Bacilli	1	Lactobacillales	0.9	Lactobacillales	1	Carnobacteriaceae	0.87	Lactobacillales	0	Dolosigranulum	0.76	Aerococcaceae	0
3654219	86	160	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Clostridia	0.99	Clostridia	1	Clostridiales	0.99	Clostridiales	1	Lachnospiraceae	0.91	Clostridiales	0	Blautia	0.49	Lachnospiraceae	0
686314	170	244	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	0.97	Gammaproteobacteria	1	Pseudomonadales	0.87	Pseudomonadales	1	Moraxellaceae	0.87	Pseudomonadales	0	Enhydrobacter	0.84	Moraxellaceae	0
897040	752	826	Bacteria	1.0	Bacteria	1	Firmicutes	0.96	Firmicutes	1	Bacilli	0.91	Bacilli	1	Lactobacillales	0.79	Lactobacillales	1	Streptococcaceae	0.79	Lactobacillales	0	Streptococcus	0.75	Streptococcaceae	0
426160	865	939	Bacteria	1.0	Bacteria	1	Actinobacteria	0.95	Actinobacteria	1	Actinobacteria	0.95	Actinobacteria	1	Actinomycetales	0.95	Actinomycetales	1	Nocardiaceae	0.44	Actinomycetales	0	Rhodococcus	0.1	Corynebacteriaceae	0
1026763	441	515	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	1.0	Gammaproteobacteria	1	Pseudomonadales	0.89	Pseudomonadales	1	Moraxellaceae	0.89	Pseudomonadales	0	Enhydrobacter	0.46	Moraxellaceae	0
377843	869	943	Bacteria	1.0	Bacteria	1	Actinobacteria	0.57	Actinobacteria	1	Actinobacteria	0.57	Actinobacteria	1	Actinomycetales	0.53	Actinomycetales	1	Pseudonocardiaceae	0.03	Actinomycetales	0	Kibdelosporangium	0.0	Corynebacteriaceae	0
140383	751	825	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.9	Bacteroidetes	1	Sphingobacteria	0.43	Bacteroidia	0	Sphingobacteriales	0.43	Bacteroidales	0	Cytophagaceae	0.31	Bacteroidales	0	Sporocytophaga	0.29	SB-1	0
1078704	206	280	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Gemellales	0	Bacillales_Incertae Sedis XI	0.89	Gemellales	0	Gemella	0.89	Gemellaceae	0
432944	832	906	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Acidobacteria	0	Actinobacteria	1.0	[Chloracidobacteria]	0	Actinomycetales	1.0	RB41	0	Nocardiaceae	0.4	RB41	0	Gordonia	0.17	Ellin6075	0
4385327	419	493	Bacteria	0.98	Bacteria	1	Bacteroidetes	0.92	Bacteroidetes	1	Bacteroidia	0.84	Bacteroidia	1	Bacteroidales	0.84	Bacteroidales	1	Bacteroidaceae	0.8	Bacteroidales	0	Bacteroides	0.8	Bacteroidaceae	0
717518	475	549	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.57	Bacteroidetes	1	Flavobacteria	0.4	Sphingobacteriia	0	Flavobacteriales	0.4	Sphingobacteriales	0	Flavobacteriaceae	0.4	Sphingobacteriales	0	Zunongwangia	0.12	NA	NA	79894	1136	1210	Bacteria	1.0	Bacteria	1	Proteobacteria	0.98	Proteobacteria	1	Alphaproteobacteria	0.97	Gammaproteobacteria	0	Rhodobacterales	0.67	Vibrionales	0	Rhodobacteraceae	0.67	Vibrionales	0	Thalassobius	0.16	Vibrionaceae	0
806622	626	700	Bacteria	1.0	Bacteria	1	Proteobacteria	1.0	Proteobacteria	1	Gammaproteobacteria	0.98	Gammaproteobacteria	1	Enterobacteriales	0.36	Enterobacteriales	1	Enterobacteriaceae	0.36	Enterobacteriales	0	Buttiauxella	0.0	Enterobacteriaceae	0
162824	647	721	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Clostridia	0.81	Clostridia	1	Clostridiales	0.79	Clostridiales	1	Clostridiaceae 1	0.73	Clostridiales	0	Clostridium sensu stricto	0.55	Clostridiaceae	0
452327	5	79	Bacteria	1.0	Bacteria	1	Bacteroidetes	0.8	Bacteroidetes	1	Sphingobacteria	0.78	Cytophagia	0	Sphingobacteriales	0.78	Cytophagales	0	Cytophagaceae	0.75	Cytophagales	0	Hymenobacter	0.54	Cytophagaceae	0
312617	293	367	Bacteria	1.0	Bacteria	1	Proteobacteria	0.69	Actinobacteria	0	Alphaproteobacteria	0.54	Actinobacteria	0	Rhizobiales	0.38	Actinomycetales	0	Methylobacteriaceae	0.0	Actinomycetales	0	Methylobacterium	0.0	Corynebacteriaceae	0
1020066	1023	1097	Bacteria	1.0	Bacteria	1	Firmicutes	0.83	Firmicutes	1	Bacilli	0.83	Bacilli	1	Bacillales	0.82	Bacillales	1	Planococcaceae	0.56	Bacillales	0	Planomicrobium	0.36	Bacillaceae	0
849168	633	707	Bacteria	1.0	Bacteria	1	Firmicutes	0.89	Firmicutes	1	Clostridia	0.57	Clostridia	1	Clostridiales	0.57	Clostridiales	1	Eubacteriaceae	0.32	Clostridiales	0	Pseudoramibacter	0.29	Lachnospiraceae	0
780452	823	897	Bacteria	0.97	Bacteria	1	Bacteroidetes	0.53	Firmicutes	0	Flavobacteria	0.26	Clostridia	0	Flavobacteriales	0.26	Clostridiales	0	Flavobacteriaceae	0.26	Clostridiales	0	Elizabethkingia	0.13	Lachnospiraceae	0
285690	1318	1392	Bacteria	0.98	Bacteria	1	Proteobacteria	0.81	Proteobacteria	1	Gammaproteobacteria	0.71	Gammaproteobacteria	1	Pseudomonadales	0.07	Pseudomonadales	1	Pseudomonadaceae	0.07	Pseudomonadales	0	Azorhizophilus	0.04	Pseudomonadaceae	0
1087866	188	262	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	0.99	Bacillales	0	Staphylococcus	0.99	Staphylococcaceae	0
432625	1074	1148	Bacteria	1.0	Bacteria	1	Firmicutes	0.93	Firmicutes	1	Bacilli	0.93	Bacilli	1	Bacillales	0.9	Bacillales	1	Staphylococcaceae	0.9	Bacillales	0	Staphylococcus	0.9	Paenibacillaceae	0
805962	1053	1127	Bacteria	1.0	Bacteria	1	Chlorobi	0.56	Chlorobi	1	Ignavibacteria	0.45	Ignavibacteria	1	Ignavibacteriales	0.45	Ignavibacteriales	1	Ignavibacteriaceae	0.45	Ignavibacteriales	0	Ignavibacterium	0.45	lheB3-7	0
364018	700	774	Bacteria	1.0	Bacteria	1	Bacteroidetes	1.0	Bacteroidetes	1	Flavobacteria	1.0	Bacteroidia	0	Flavobacteriales	1.0	Bacteroidales	0	Flavobacteriaceae	1.0	Bacteroidales	0	Myroides	0.42	Bacteroidaceae	0
995182	965	1039	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Lactobacillales	0	Staphylococcaceae	0.7	Lactobacillales	0	Staphylococcus	0.65	Lactobacillaceae	0
3763090	122	196	Bacteria	1.0	Bacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinobacteria	0.99	Actinobacteria	1	Actinomycetales	0.99	Actinomycetales	1	Propionibacteriaceae	0.98	Actinomycetales	0	Propionibacterium	0.98	Propionibacteriaceae	0
3368547	237	311	Bacteria	1.0	Bacteria	1	Firmicutes	0.78	Firmicutes	1	Bacilli	0.74	Bacilli	1	Lactobacillales	0.71	Lactobacillales	1	Lactobacillaceae	0.42	Lactobacillales	0	Lactobacillus	0.28	Lactobacillaceae	0
3372293	640	714	Bacteria	0.98	Bacteria	1	Firmicutes	0.28	Planctomycetes	0	Clostridia	0.23	Phycisphaerae	0	Clostridiales	0.18	AKAU3564	0	Clostridiales_Incertae Sedis III	0.16	AKAU3564	0	Thermovenabulum	0.13	NA	NA	4365745	184	258	Bacteria	0.97	Bacteria	1	Firmicutes	0.26	Bacteroidetes	0	Clostridia	0.2	Flavobacteriia	0	Clostridiales	0.19	Flavobacteriales	0	Peptostreptococcaceae	0.08	Flavobacteriales	0	Sporacetigenium	0.08	[Weeksellaceae]	0
239038	1073	1147	Bacteria	1.0	Bacteria	1	Actinobacteria	0.9	Actinobacteria	1	Actinobacteria	0.9	Actinobacteria	1	Actinomycetales	0.65	Actinomycetales	1	Streptomycetaceae	0.37	Actinomycetales	0	Streptacidiphilus	0.27	ACK-M1	0
4354556	329	403	Bacteria	1.0	Bacteria	1	Firmicutes	0.99	Firmicutes	1	Bacilli	0.93	Bacilli	1	Bacillales	0.93	Bacillales	1	Bacillaceae 2	0.55	Bacillales	0	Oceanobacillus	0.22	Bacillaceae	0
760670	968	1042	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.83	Bacillales	1	Staphylococcaceae	0.8	Bacillales	0	Staphylococcus	0.67	Staphylococcaceae	0
682640	755	829	Bacteria	1.0	Bacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinobacteria	1.0	Actinobacteria	1	Actinomycetales	1.0	Actinomycetales	1	Nocardiaceae	0.85	Actinomycetales	0	Williamsia	0.77	Gordoniaceae	0
563174	1403	1477	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	0.83	Bacillales	1	Bacillaceae 1	0.0	Bacillales	0	Bacillus	0.0	Bacillaceae	0
331487	572	646	Bacteria	1.0	Bacteria	1	Cyanobacteria/Chloroplast	0.82	Proteobacteria	0	Cyanobacteria	0.81	Betaproteobacteria	0	Family II	0.6	Burkholderiales	0	Family II	0.6	Burkholderiales	0	GpIIa	0.6	Comamonadaceae	0
2106135	862	936	Bacteria	0.98	Bacteria	1	Bacteroidetes	0.82	Bacteroidetes	1	Flavobacteria	0.39	Bacteroidia	0	Flavobacteriales	0.39	Bacteroidales	0	Cryomorphaceae	0.07	Bacteroidales	0	Owenweeksia	0.07	NA	NA	4439574	1050	1124	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Clostridia	0.97	Clostridia	1	Clostridiales	0.97	Clostridiales	1	Lachnospiraceae	0.83	Clostridiales	0	Anaerostipes	0.76	Lachnospiraceae	0
266700	1225	1299	Bacteria	1.0	Bacteria	1	Firmicutes	0.98	Firmicutes	1	Bacilli	0.93	Bacilli	1	Bacillales	0.92	Bacillales	1	Bacillaceae 1	0.31	Bacillales	0	Bacillus	0.21	Bacillaceae	0
936961	61	135	Bacteria	1.0	Bacteria	1	Firmicutes	0.8	Firmicutes	1	Clostridia	0.78	Clostridia	1	Clostridiales	0.76	Clostridiales	1	Lachnospiraceae	0.7	Clostridiales	0	Syntrophococcus	0.47	Lachnospiraceae	0
634268	239	313	Bacteria	1.0	Bacteria	1	Proteobacteria	0.95	Proteobacteria	1	Gammaproteobacteria	0.77	Gammaproteobacteria	1	Enterobacteriales	0.54	Enterobacteriales	1	Enterobacteriaceae	0.54	Enterobacteriales	0	Providencia	0.27	Enterobacteriaceae	0
605725	244	318	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Bacillales	1.0	Bacillales	1	Staphylococcaceae	1.0	Bacillales	0	Staphylococcus	1.0	Staphylococcaceae	0
863729	1007	1081	Bacteria	1.0	Bacteria	1	Actinobacteria	0.71	Actinobacteria	1	Actinobacteria	0.71	Actinobacteria	1	Actinomycetales	0.71	Actinomycetales	1	Actinomycetaceae	0.22	Actinomycetales	0	Actinomyces	0.22	Actinomycetaceae	0
243469	976	1050	Bacteria	0.81	Bacteria	1	Bacteroidetes	0.38	Bacteroidetes	1	Flavobacteria	0.23	Cytophagia	0	Flavobacteriales	0.23	Cytophagales	0	Flavobacteriaceae	0.23	Cytophagales	0	Ornithobacterium	0.06	[Amoebophilaceae]	0
856116	881	955	Bacteria	1.0	Bacteria	1	Actinobacteria	0.96	Actinobacteria	1	Actinobacteria	0.96	Actinobacteria	1	Actinomycetales	0.96	Actinomycetales	1	Propionibacteriaceae	0.73	Actinomycetales	0	Propionibacterium	0.72	Propionibacteriaceae	0
961021	520	594	Bacteria	1.0	Bacteria	1	Firmicutes	1.0	Firmicutes	1	Bacilli	1.0	Bacilli	1	Lactobacillales	1.0	Lactobacillales	1	Streptococcaceae	1.0	Lactobacillales	0	Lactococcus	0.98	Streptococcaceae	0
